GHO (CODE),GHO (DISPLAY),GHO (URL),DATASOURCE (CODE),DATASOURCE (DISPLAY),DATASOURCE (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),EDUCATIONLEVEL (CODE),EDUCATIONLEVEL (DISPLAY),EDUCATIONLEVEL (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),RESIDENCEAREATYPE (CODE),RESIDENCEAREATYPE (DISPLAY),RESIDENCEAREATYPE (URL),WEALTHQUINTILE (CODE),WEALTHQUINTILE (DISPLAY),WEALTHQUINTILE (URL),DHSMICSGEOREGION (CODE),DHSMICSGEOREGION (DISPLAY),DHSMICSGEOREGION (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
WHS6_150,Community health workers density (per 10 000 population),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=85,,,,PUBLISHED,Published,,2005,2005,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,0.46,,,,,,
WHS6_517,Number of pharmaceutical personnel,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=319,,,,PUBLISHED,Published,,2006,2006,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,578179,,,,,,
WHS6_518,Number of environment and public health workers,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=321,,,,PUBLISHED,Published,,1991,1991,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,42079,,,,,,
WHS6_519,Density of pharmaceutical personnel (per 10 000 population),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=320,,,,PUBLISHED,Published,,2006,2006,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,5.16,,,,,,
WHS6_520,Density of environment and public health workers (per 10 000 population),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=322,,,,PUBLISHED,Published,,1991,1991,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,0.5,,,,,,
WHS7_103,Private prepaid plans as a percentage of private expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=120,NHA_IND,India note,,PUBLISHED,Published,,1995,1995,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,1.13,1.12972,,,,,
WHS7_103,Private prepaid plans as a percentage of private expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=120,NHA_IND,India note,,PUBLISHED,Published,,1996,1996,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,1.18,1.18207,,,,,
WHS7_103,Private prepaid plans as a percentage of private expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=120,NHA_IND,India note,,PUBLISHED,Published,,1997,1997,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,1.06,1.05744,,,,,
WHS7_103,Private prepaid plans as a percentage of private expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=120,NHA_IND,India note,,PUBLISHED,Published,,1998,1998,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,1.07,1.06580,,,,,
WHS7_103,Private prepaid plans as a percentage of private expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=120,NHA_IND,India note,,PUBLISHED,Published,,1999,1999,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,1.17,1.17053,,,,,
WHS7_103,Private prepaid plans as a percentage of private expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=120,NHA_IND,India note,,PUBLISHED,Published,,2000,2000,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,1.07,1.06752,,,,,
WHS7_103,Private prepaid plans as a percentage of private expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=120,NHA_IND,India note,,PUBLISHED,Published,,2001,2001,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,1.00,0.99646,,,,,
WHS7_103,Private prepaid plans as a percentage of private expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=120,NHA_IND,India note,,PUBLISHED,Published,,2002,2002,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,1.45,1.44973,,,,,
WHS7_103,Private prepaid plans as a percentage of private expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=120,NHA_IND,India note,,PUBLISHED,Published,,2003,2003,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,1.81,1.80607,,,,,
WHS7_103,Private prepaid plans as a percentage of private expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=120,NHA_IND,India note,,PUBLISHED,Published,,2004,2004,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,2.10,2.09546,,,,,
WHS7_103,Private prepaid plans as a percentage of private expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=120,NHA_IND,India note,,PUBLISHED,Published,,2005,2005,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,1.91,1.91125,,,,,
WHS7_103,Private prepaid plans as a percentage of private expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=120,NHA_IND,India note,,PUBLISHED,Published,,2006,2006,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,2.38,2.38237,,,,,
WHS7_103,Private prepaid plans as a percentage of private expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=120,NHA_IND,India note,,PUBLISHED,Published,,2007,2007,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,3.29,3.28640,,,,,
WHS7_103,Private prepaid plans as a percentage of private expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=120,NHA_IND,India note,,PUBLISHED,Published,,2008,2008,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,3.70,3.70438,,,,,
WHS7_103,Private prepaid plans as a percentage of private expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=120,NHA_IND,India note,,PUBLISHED,Published,,2009,2009,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,3.65,3.64846,,,,,
WHS7_103,Private prepaid plans as a percentage of private expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=120,NHA_IND,India note,,PUBLISHED,Published,,2010,2010,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,4.45,4.44760,,,,,
WHS7_103,Private prepaid plans as a percentage of private expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=120,NHA_IND,India note,,PUBLISHED,Published,,2011,2011,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,3.05,3.04932,,,,,
WHS7_103,Private prepaid plans as a percentage of private expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=120,NHA_IND,India note,,PUBLISHED,Published,,2012,2012,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,2.74,2.74340,,,,,
WHS7_103,Private prepaid plans as a percentage of private expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=120,NHA_IND,India note,,PUBLISHED,Published,,2013,2013,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,2.54,2.53596,,,,,
WHS7_103,Private prepaid plans as a percentage of private expenditure on health,http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=120,NHA_IND,India note,,PUBLISHED,Published,,2014,2014,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,2.54,2.53813,,,,,
WHS7_104,Per capita government expenditure on health at average exchange rate (US$),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=109,NHA_IND,India note,,PUBLISHED,Published,,1995,1995,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,4.14,4.13987,,,,,
WHS7_104,Per capita government expenditure on health at average exchange rate (US$),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=109,NHA_IND,India note,,PUBLISHED,Published,,1996,1996,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,4.12,4.11767,,,,,
WHS7_104,Per capita government expenditure on health at average exchange rate (US$),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=109,NHA_IND,India note,,PUBLISHED,Published,,1997,1997,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,4.65,4.65432,,,,,
WHS7_104,Per capita government expenditure on health at average exchange rate (US$),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=109,NHA_IND,India note,,PUBLISHED,Published,,1998,1998,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,4.75,4.74896,,,,,
WHS7_104,Per capita government expenditure on health at average exchange rate (US$),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=109,NHA_IND,India note,,PUBLISHED,Published,,1999,1999,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,5.13,5.13239,,,,,
WHS7_104,Per capita government expenditure on health at average exchange rate (US$),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=109,NHA_IND,India note,,PUBLISHED,Published,,2000,2000,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,5.12,5.11615,,,,,
WHS7_104,Per capita government expenditure on health at average exchange rate (US$),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=109,NHA_IND,India note,,PUBLISHED,Published,,2001,2001,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,5.02,5.02108,,,,,
WHS7_104,Per capita government expenditure on health at average exchange rate (US$),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=109,NHA_IND,India note,,PUBLISHED,Published,,2002,2002,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,4.91,4.90932,,,,,
WHS7_104,Per capita government expenditure on health at average exchange rate (US$),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=109,NHA_IND,India note,,PUBLISHED,Published,,2003,2003,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,5.42,5.42050,,,,,
WHS7_104,Per capita government expenditure on health at average exchange rate (US$),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=109,NHA_IND,India note,,PUBLISHED,Published,,2004,2004,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,6.50,6.49569,,,,,
WHS7_104,Per capita government expenditure on health at average exchange rate (US$),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=109,NHA_IND,India note,,PUBLISHED,Published,,2005,2005,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,8.30,8.30130,,,,,
WHS7_104,Per capita government expenditure on health at average exchange rate (US$),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=109,NHA_IND,India note,,PUBLISHED,Published,,2006,2006,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,9.06,9.05922,,,,,
WHS7_104,Per capita government expenditure on health at average exchange rate (US$),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=109,NHA_IND,India note,,PUBLISHED,Published,,2007,2007,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,11.24,11.24232,,,,,
WHS7_104,Per capita government expenditure on health at average exchange rate (US$),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=109,NHA_IND,India note,,PUBLISHED,Published,,2008,2008,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,12.57,12.57001,,,,,
WHS7_104,Per capita government expenditure on health at average exchange rate (US$),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=109,NHA_IND,India note,,PUBLISHED,Published,,2009,2009,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,13.46,13.45731,,,,,
WHS7_104,Per capita government expenditure on health at average exchange rate (US$),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=109,NHA_IND,India note,,PUBLISHED,Published,,2010,2010,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,16.06,16.05585,,,,,
WHS7_104,Per capita government expenditure on health at average exchange rate (US$),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=109,NHA_IND,India note,,PUBLISHED,Published,,2011,2011,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,17.83,17.83088,,,,,
WHS7_104,Per capita government expenditure on health at average exchange rate (US$),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=109,NHA_IND,India note,,PUBLISHED,Published,,2012,2012,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,17.51,17.51286,,,,,
WHS7_104,Per capita government expenditure on health at average exchange rate (US$),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=109,NHA_IND,India note,,PUBLISHED,Published,,2013,2013,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,19.47,19.47266,,,,,
WHS7_104,Per capita government expenditure on health at average exchange rate (US$),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=109,NHA_IND,India note,,PUBLISHED,Published,,2014,2014,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,22.53,22.52577,,,,,
WHS7_105,Per capita total expenditure on health (PPP int. $),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=110,NHA_IND,India note,,PUBLISHED,Published,,1995,1995,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,60.31,60.30681,,,,,
WHS7_105,Per capita total expenditure on health (PPP int. $),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=110,NHA_IND,India note,,PUBLISHED,Published,,1996,1996,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,62.84,62.84073,,,,,
WHS7_105,Per capita total expenditure on health (PPP int. $),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=110,NHA_IND,India note,,PUBLISHED,Published,,1997,1997,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,71.15,71.14965,,,,,
WHS7_105,Per capita total expenditure on health (PPP int. $),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=110,NHA_IND,India note,,PUBLISHED,Published,,1998,1998,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,75.82,75.82378,,,,,
WHS7_105,Per capita total expenditure on health (PPP int. $),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=110,NHA_IND,India note,,PUBLISHED,Published,,1999,1999,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,77.11,77.11339,,,,,
WHS7_105,Per capita total expenditure on health (PPP int. $),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=110,NHA_IND,India note,,PUBLISHED,Published,,2000,2000,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,85.21,85.21069,,,,,
WHS7_105,Per capita total expenditure on health (PPP int. $),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=110,NHA_IND,India note,,PUBLISHED,Published,,2001,2001,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,94.69,94.68936,,,,,
WHS7_105,Per capita total expenditure on health (PPP int. $),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=110,NHA_IND,India note,,PUBLISHED,Published,,2002,2002,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,96.04,96.04217,,,,,
WHS7_105,Per capita total expenditure on health (PPP int. $),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=110,NHA_IND,India note,,PUBLISHED,Published,,2003,2003,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,101.46,101.45564,,,,,
WHS7_105,Per capita total expenditure on health (PPP int. $),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=110,NHA_IND,India note,,PUBLISHED,Published,,2004,2004,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,108.73,108.73348,,,,,
WHS7_105,Per capita total expenditure on health (PPP int. $),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=110,NHA_IND,India note,,PUBLISHED,Published,,2005,2005,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,122.51,122.50812,,,,,
WHS7_105,Per capita total expenditure on health (PPP int. $),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=110,NHA_IND,India note,,PUBLISHED,Published,,2006,2006,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,134.73,134.73477,,,,,
WHS7_105,Per capita total expenditure on health (PPP int. $),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=110,NHA_IND,India note,,PUBLISHED,Published,,2007,2007,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,148.90,148.90236,,,,,
WHS7_105,Per capita total expenditure on health (PPP int. $),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=110,NHA_IND,India note,,PUBLISHED,Published,,2008,2008,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,159.59,159.59438,,,,,
WHS7_105,Per capita total expenditure on health (PPP int. $),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=110,NHA_IND,India note,,PUBLISHED,Published,,2009,2009,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,173.42,173.42040,,,,,
WHS7_105,Per capita total expenditure on health (PPP int. $),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=110,NHA_IND,India note,,PUBLISHED,Published,,2010,2010,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,186.72,186.71596,,,,,
WHS7_105,Per capita total expenditure on health (PPP int. $),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=110,NHA_IND,India note,,PUBLISHED,Published,,2011,2011,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,202.95,202.95182,,,,,
WHS7_105,Per capita total expenditure on health (PPP int. $),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=110,NHA_IND,India note,,PUBLISHED,Published,,2012,2012,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,217.18,217.18430,,,,,
WHS7_105,Per capita total expenditure on health (PPP int. $),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=110,NHA_IND,India note,,PUBLISHED,Published,,2013,2013,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,240.12,240.12451,,,,,
WHS7_105,Per capita total expenditure on health (PPP int. $),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=110,NHA_IND,India note,,PUBLISHED,Published,,2014,2014,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,267.41,267.40863,,,,,
WHS7_108,Per capita government expenditure on health (PPP int. $),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=108,NHA_IND,India note,,PUBLISHED,Published,,1995,1995,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,15.78,15.77982,,,,,
WHS7_108,Per capita government expenditure on health (PPP int. $),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=108,NHA_IND,India note,,PUBLISHED,Published,,1996,1996,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,16.23,16.23361,,,,,
WHS7_108,Per capita government expenditure on health (PPP int. $),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=108,NHA_IND,India note,,PUBLISHED,Published,,1997,1997,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,17.96,17.96358,,,,,
WHS7_108,Per capita government expenditure on health (PPP int. $),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=108,NHA_IND,India note,,PUBLISHED,Published,,1998,1998,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,19.49,19.49016,,,,,
WHS7_108,Per capita government expenditure on health (PPP int. $),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=108,NHA_IND,India note,,PUBLISHED,Published,,1999,1999,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,21.65,21.65271,,,,,
WHS7_108,Per capita government expenditure on health (PPP int. $),http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=108,NHA_IND,India note,,PUBLISHED,Published,,2000,2000,,SEAR,South-East Asia,,WB_LMI,Lower-middle-income,,IND,India,,,,,,,,,,,,,,,,,22.23,22.23205,,,,,
